"area_fips","industry_code","own_code","size_code","year_num","quarter_num","yoy_pct_change_employment"
"29091","10","Local Government","All sizes",2023,1,"0.73"
"29091","10","Private","All sizes",2023,1,"2.87"
"29093","10","Total Covered","All sizes",2023,1,"-0.13"
"29093","10","Federal Government","All sizes",2023,1,"2.37"
"29093","10","State Government","All sizes",2023,1,"0.97"
"29093","10","Local Government","All sizes",2023,1,"0.47"
"29093","10","Private","All sizes",2023,1,"-0.30"
"29095","10","Total Covered","All sizes",2023,1,"1.37"
"29095","10","Federal Government","All sizes",2023,1,"-6.37"
"29095","10","State Government","All sizes",2023,1,"0.37"
"29095","10","Local Government","All sizes",2023,1,"1.03"
"29095","10","Private","All sizes",2023,1,"1.80"
"29097","10","Total Covered","All sizes",2023,1,"1.27"
"29097","10","Federal Government","All sizes",2023,1,"-3.50"
"29097","10","State Government","All sizes",2023,1,"-6.00"
"29097","10","Local Government","All sizes",2023,1,"2.53"
"29097","10","Private","All sizes",2023,1,"1.30"
"29099","10","Total Covered","All sizes",2023,1,"3.13"
"29099","10","Federal Government","All sizes",2023,1,"15.00"
"29099","10","State Government","All sizes",2023,1,"1.43"
"29099","10","Local Government","All sizes",2023,1,"3.43"
"29099","10","Private","All sizes",2023,1,"2.97"
"29101","10","Total Covered","All sizes",2023,1,"3.23"
"29101","10","Federal Government","All sizes",2023,1,"-3.03"
"29101","10","State Government","All sizes",2023,1,"6.40"
"29101","10","Local Government","All sizes",2023,1,"4.10"
"29101","10","Private","All sizes",2023,1,"3.23"
"29103","10","Total Covered","All sizes",2023,1,"7.40"
"29103","10","Federal Government","All sizes",2023,1,"14.27"
"29103","10","State Government","All sizes",2023,1,"0.00"
"29103","10","Local Government","All sizes",2023,1,"12.23"
"29103","10","Private","All sizes",2023,1,"4.97"
"29105","10","Total Covered","All sizes",2023,1,"5.00"
"29105","10","Federal Government","All sizes",2023,1,"-4.70"
"29105","10","State Government","All sizes",2023,1,"-1.93"
"29105","10","Local Government","All sizes",2023,1,"4.07"
"29105","10","Private","All sizes",2023,1,"5.30"
"29107","10","Total Covered","All sizes",2023,1,"2.23"
"29107","10","Federal Government","All sizes",2023,1,"4.27"
"29107","10","State Government","All sizes",2023,1,"1.67"
"29107","10","Local Government","All sizes",2023,1,"6.17"
"29107","10","Private","All sizes",2023,1,"1.37"
"29109","10","Total Covered","All sizes",2023,1,"3.20"
"29109","10","Federal Government","All sizes",2023,1,"-0.87"
"29109","10","State Government","All sizes",2023,1,"2.10"
"29109","10","Local Government","All sizes",2023,1,"1.03"
"29109","10","Private","All sizes",2023,1,"3.73"
"29111","10","Total Covered","All sizes",2023,1,"0.83"
"29111","10","Federal Government","All sizes",2023,1,"-4.27"
"29111","10","State Government","All sizes",2023,1,"-9.90"
"29111","10","Local Government","All sizes",2023,1,"-1.33"
"29111","10","Private","All sizes",2023,1,"1.80"
"29113","10","Total Covered","All sizes",2023,1,"2.30"
"29113","10","Federal Government","All sizes",2023,1,"-2.70"
"29113","10","State Government","All sizes",2023,1,"-3.73"
"29113","10","Local Government","All sizes",2023,1,"5.37"
"29113","10","Private","All sizes",2023,1,"1.80"
"29115","10","Total Covered","All sizes",2023,1,"1.97"
"29115","10","Federal Government","All sizes",2023,1,"1.97"
"29115","10","State Government","All sizes",2023,1,"1.30"
"29115","10","Local Government","All sizes",2023,1,"2.37"
"29115","10","Private","All sizes",2023,1,"1.93"
"29117","10","Total Covered","All sizes",2023,1,"-0.60"
"29117","10","Federal Government","All sizes",2023,1,"0.07"
"29117","10","State Government","All sizes",2023,1,"0.57"
"29117","10","Local Government","All sizes",2023,1,"0.47"
"29117","10","Private","All sizes",2023,1,"-0.90"
"29119","10","Total Covered","All sizes",2023,1,"6.67"
"29119","10","Federal Government","All sizes",2023,1,"9.00"
"29119","10","State Government","All sizes",2023,1,"11.83"
"29119","10","Local Government","All sizes",2023,1,"5.33"
"29119","10","Private","All sizes",2023,1,"6.77"
"29121","10","Total Covered","All sizes",2023,1,"-1.30"
"29121","10","Federal Government","All sizes",2023,1,"9.37"
"29121","10","State Government","All sizes",2023,1,"0.50"
"29121","10","Local Government","All sizes",2023,1,"-0.57"
"29121","10","Private","All sizes",2023,1,"-1.83"
"29123","10","Total Covered","All sizes",2023,1,"-3.33"
"29123","10","Federal Government","All sizes",2023,1,"-0.87"
"29123","10","State Government","All sizes",2023,1,"1.37"
"29123","10","Local Government","All sizes",2023,1,"0.27"
"29123","10","Private","All sizes",2023,1,"-4.40"
"29125","10","Total Covered","All sizes",2023,1,"1.27"
"29125","10","Federal Government","All sizes",2023,1,"-14.83"
"29125","10","State Government","All sizes",2023,1,"0.00"
"29125","10","Local Government","All sizes",2023,1,"5.77"
"29125","10","Private","All sizes",2023,1,"0.17"
"29127","10","Total Covered","All sizes",2023,1,"1.10"
"29127","10","Federal Government","All sizes",2023,1,"5.43"
"29127","10","State Government","All sizes",2023,1,"3.17"
"29127","10","Local Government","All sizes",2023,1,"-0.57"
"29127","10","Private","All sizes",2023,1,"1.20"
"29129","10","Total Covered","All sizes",2023,1,"0.10"
"29129","10","Federal Government","All sizes",2023,1,"6.40"
"29129","10","State Government","All sizes",2023,1,"23.33"
"29129","10","Local Government","All sizes",2023,1,"-2.87"
"29129","10","Private","All sizes",2023,1,"0.13"
"29131","10","Total Covered","All sizes",2023,1,"4.27"
"29131","10","Federal Government","All sizes",2023,1,"-13.97"
"29131","10","State Government","All sizes",2023,1,"-1.73"
"29131","10","Local Government","All sizes",2023,1,"3.43"
"29131","10","Private","All sizes",2023,1,"4.67"
"29133","10","Total Covered","All sizes",2023,1,"0.70"
"29133","10","Federal Government","All sizes",2023,1,"-1.50"
"29133","10","State Government","All sizes",2023,1,"13.03"
"29133","10","Local Government","All sizes",2023,1,"3.63"
"29133","10","Private","All sizes",2023,1,"-1.67"
"29135","10","Total Covered","All sizes",2023,1,"-3.00"
"29135","10","Federal Government","All sizes",2023,1,"7.57"
"29135","10","State Government","All sizes",2023,1,"11.07"
"29135","10","Local Government","All sizes",2023,1,"1.63"
"29135","10","Private","All sizes",2023,1,"-5.20"
"29137","10","Total Covered","All sizes",2023,1,"4.13"
"29137","10","Federal Government","All sizes",2023,1,"4.80"
"29137","10","State Government","All sizes",2023,1,"-12.67"
"29137","10","Local Government","All sizes",2023,1,"1.67"
"29137","10","Private","All sizes",2023,1,"5.90"
"29139","10","Total Covered","All sizes",2023,1,"2.87"
"29139","10","Federal Government","All sizes",2023,1,"6.40"
"29139","10","State Government","All sizes",2023,1,"8.80"
"29139","10","Local Government","All sizes",2023,1,"-2.00"
"29139","10","Private","All sizes",2023,1,"3.73"
"29141","10","Total Covered","All sizes",2023,1,"3.07"
"29141","10","Federal Government","All sizes",2023,1,"-1.93"
"29141","10","State Government","All sizes",2023,1,"3.27"
"29141","10","Local Government","All sizes",2023,1,"2.20"
"29141","10","Private","All sizes",2023,1,"3.30"
"29143","10","Total Covered","All sizes",2023,1,"1.43"
"29143","10","Federal Government","All sizes",2023,1,"-11.17"
"29143","10","State Government","All sizes",2023,1,"-0.90"
"29143","10","Local Government","All sizes",2023,1,"2.70"
"29143","10","Private","All sizes",2023,1,"1.40"
"29145","10","Total Covered","All sizes",2023,1,"2.90"
"29145","10","Federal Government","All sizes",2023,1,"0.83"
"29145","10","State Government","All sizes",2023,1,"0.97"
"29145","10","Local Government","All sizes",2023,1,"2.80"
"29145","10","Private","All sizes",2023,1,"2.97"
"29147","10","Total Covered","All sizes",2023,1,"6.00"
"29147","10","Federal Government","All sizes",2023,1,"2.77"
"29147","10","State Government","All sizes",2023,1,"4.97"
"29147","10","Local Government","All sizes",2023,1,"-1.43"
"29147","10","Private","All sizes",2023,1,"7.40"
"29149","10","Total Covered","All sizes",2023,1,"6.23"
"29149","10","Federal Government","All sizes",2023,1,"6.00"
"29149","10","State Government","All sizes",2023,1,"5.93"
"29149","10","Local Government","All sizes",2023,1,"3.73"
"29149","10","Private","All sizes",2023,1,"7.00"
"29151","10","Total Covered","All sizes",2023,1,"-0.20"
"29151","10","Federal Government","All sizes",2023,1,"-25.40"
"29151","10","State Government","All sizes",2023,1,"11.20"
"29151","10","Local Government","All sizes",2023,1,"3.30"
"29151","10","Private","All sizes",2023,1,"-1.47"
"29153","10","Total Covered","All sizes",2023,1,"2.57"
"29153","10","Federal Government","All sizes",2023,1,"3.03"
"29153","10","State Government","All sizes",2023,1,"-6.97"
"29153","10","Local Government","All sizes",2023,1,"1.87"
"29153","10","Private","All sizes",2023,1,"3.20"
"29155","10","Total Covered","All sizes",2023,1,"0.93"
"29155","10","Federal Government","All sizes",2023,1,"-1.80"
"29155","10","State Government","All sizes",2023,1,"-2.00"
"29155","10","Local Government","All sizes",2023,1,"1.13"
"29155","10","Private","All sizes",2023,1,"1.03"
"29157","10","Total Covered","All sizes",2023,1,"1.30"
"29157","10","Federal Government","All sizes",2023,1,"-3.83"
"29157","10","State Government","All sizes",2023,1,"-6.87"
"29157","10","Local Government","All sizes",2023,1,"3.53"
"29157","10","Private","All sizes",2023,1,"1.10"
"29159","10","Total Covered","All sizes",2023,1,"2.53"
"29159","10","Federal Government","All sizes",2023,1,"-0.30"
"29159","10","State Government","All sizes",2023,1,"-0.73"
"29159","10","Local Government","All sizes",2023,1,"6.53"
"29159","10","Private","All sizes",2023,1,"1.83"
"29161","10","Total Covered","All sizes",2023,1,"1.80"
"29161","10","Federal Government","All sizes",2023,1,"0.80"
"29161","10","State Government","All sizes",2023,1,"1.27"
"29161","10","Local Government","All sizes",2023,1,"8.80"
"29161","10","Private","All sizes",2023,1,"0.23"
"29163","10","Total Covered","All sizes",2023,1,"1.73"
"29163","10","Federal Government","All sizes",2023,1,"-1.00"
"29163","10","State Government","All sizes",2023,1,"2.40"
"29163","10","Local Government","All sizes",2023,1,"8.07"
"29163","10","Private","All sizes",2023,1,"0.03"
"29165","10","Total Covered","All sizes",2023,1,"4.50"
"29165","10","Federal Government","All sizes",2023,1,"2.87"
"29165","10","State Government","All sizes",2023,1,"14.47"
"29165","10","Local Government","All sizes",2023,1,"6.10"
"29165","10","Private","All sizes",2023,1,"4.30"
"29167","10","Total Covered","All sizes",2023,1,"2.47"
"29167","10","Federal Government","All sizes",2023,1,"-2.63"
"29167","10","State Government","All sizes",2023,1,"-2.90"
"29167","10","Local Government","All sizes",2023,1,"2.77"
"29167","10","Private","All sizes",2023,1,"2.47"
"29169","10","Total Covered","All sizes",2023,1,"1.47"
"29169","10","Federal Government","All sizes",2023,1,"-0.73"
"29169","10","State Government","All sizes",2023,1,"24.07"
"29169","10","Local Government","All sizes",2023,1,"3.33"
"29169","10","Private","All sizes",2023,1,"1.67"
"29171","10","Total Covered","All sizes",2023,1,"-0.77"
"29171","10","Federal Government","All sizes",2023,1,"2.50"
"29171","10","State Government","All sizes",2023,1,"8.10"
"29171","10","Local Government","All sizes",2023,1,"-0.37"
"29171","10","Private","All sizes",2023,1,"-1.53"
"29173","10","Total Covered","All sizes",2023,1,"0.37"
"29173","10","Federal Government","All sizes",2023,1,"7.50"
"29173","10","State Government","All sizes",2023,1,"-10.00"
"29173","10","Local Government","All sizes",2023,1,"4.27"
"29173","10","Private","All sizes",2023,1,"0.00"
"29175","10","Total Covered","All sizes",2023,1,"0.73"
"29175","10","Federal Government","All sizes",2023,1,"3.50"
"29175","10","State Government","All sizes",2023,1,"4.87"
"29175","10","Local Government","All sizes",2023,1,"1.87"
"29175","10","Private","All sizes",2023,1,"0.30"
"29177","10","Total Covered","All sizes",2023,1,"0.93"
"29177","10","Federal Government","All sizes",2023,1,"10.37"
"29177","10","State Government","All sizes",2023,1,"-4.43"
"29177","10","Local Government","All sizes",2023,1,"-2.87"
"29177","10","Private","All sizes",2023,1,"2.53"
"29179","10","Total Covered","All sizes",2023,1,"-1.53"
"29179","10","Federal Government","All sizes",2023,1,"0.00"
"29179","10","State Government","All sizes",2023,1,"-6.63"
"29179","10","Local Government","All sizes",2023,1,"1.67"
"29179","10","Private","All sizes",2023,1,"-2.10"
"29181","10","Total Covered","All sizes",2023,1,"7.50"
"29181","10","Federal Government","All sizes",2023,1,"9.53"
"29181","10","State Government","All sizes",2023,1,"12.97"
"29181","10","Local Government","All sizes",2023,1,"5.43"
"29181","10","Private","All sizes",2023,1,"7.77"
"29183","10","Total Covered","All sizes",2023,1,"2.87"
"29183","10","Federal Government","All sizes",2023,1,"8.33"
"29183","10","State Government","All sizes",2023,1,"-1.63"
"29183","10","Local Government","All sizes",2023,1,"1.93"
"29183","10","Private","All sizes",2023,1,"2.97"
"29185","10","Total Covered","All sizes",2023,1,"6.70"
"29185","10","Federal Government","All sizes",2023,1,"2.60"
"29185","10","State Government","All sizes",2023,1,"9.33"
"29185","10","Local Government","All sizes",2023,1,"2.57"
"29185","10","Private","All sizes",2023,1,"8.40"
"29186","10","Total Covered","All sizes",2023,1,"4.10"
"29186","10","Federal Government","All sizes",2023,1,"42.50"
"29186","10","State Government","All sizes",2023,1,"-10.00"
"29186","10","Local Government","All sizes",2023,1,"4.30"
"29186","10","Private","All sizes",2023,1,"4.00"
"29187","10","Total Covered","All sizes",2023,1,"-0.30"
"29187","10","Federal Government","All sizes",2023,1,"10.63"
"29187","10","State Government","All sizes",2023,1,"7.87"
"29187","10","Local Government","All sizes",2023,1,"-0.70"
"29187","10","Private","All sizes",2023,1,"-1.50"
"29189","10","Total Covered","All sizes",2023,1,"1.77"
"29189","10","Federal Government","All sizes",2023,1,"3.97"
"29189","10","State Government","All sizes",2023,1,"-0.90"
"29189","10","Local Government","All sizes",2023,1,"0.57"
"29189","10","Private","All sizes",2023,1,"1.83"
"29195","10","Total Covered","All sizes",2023,1,"3.07"
"29195","10","Federal Government","All sizes",2023,1,"-5.07"
"29195","10","State Government","All sizes",2023,1,"10.13"
"29195","10","Local Government","All sizes",2023,1,"3.37"
"29195","10","Private","All sizes",2023,1,"2.73"
"29197","10","Total Covered","All sizes",2023,1,"35.53"
"29197","10","Federal Government","All sizes",2023,1,"-6.27"
"29197","10","State Government","All sizes",2023,1,"0.50"
"29197","10","Local Government","All sizes",2023,1,"12.53"
"29197","10","Private","All sizes",2023,1,"61.87"
"29199","10","Total Covered","All sizes",2023,1,"0.77"
"29199","10","Federal Government","All sizes",2023,1,"0.20"
"29199","10","State Government","All sizes",2023,1,"14.97"
"29199","10","Local Government","All sizes",2023,1,"-7.60"
"29199","10","Private","All sizes",2023,1,"5.67"
"29201","10","Total Covered","All sizes",2023,1,"0.20"
"29201","10","Federal Government","All sizes",2023,1,"-7.17"
"29201","10","State Government","All sizes",2023,1,"-0.53"
"29201","10","Local Government","All sizes",2023,1,"2.70"
"29201","10","Private","All sizes",2023,1,"-0.03"
"29203","10","Total Covered","All sizes",2023,1,"2.40"
"29203","10","Federal Government","All sizes",2023,1,"12.53"
"29203","10","State Government","All sizes",2023,1,"2.20"
"29203","10","Local Government","All sizes",2023,1,"1.93"
"29203","10","Private","All sizes",2023,1,"2.37"
"29205","10","Total Covered","All sizes",2023,1,"0.53"
"29205","10","Federal Government","All sizes",2023,1,"19.23"
"29205","10","State Government","All sizes",2023,1,"-4.80"
"29205","10","Local Government","All sizes",2023,1,"-1.83"
"29205","10","Private","All sizes",2023,1,"1.20"
"29207","10","Total Covered","All sizes",2023,1,"-0.53"
"29207","10","Federal Government","All sizes",2023,1,"-2.80"
"29207","10","State Government","All sizes",2023,1,"-1.43"
