"area_fips","industry_code","own_code","size_code","year_num","quarter_num","yoy_pct_change_wages"
"37109","10","Private","All sizes",2023,1,"13.1"
"37111","10","Total Covered","All sizes",2023,1,"0.7"
"37111","10","Federal Government","All sizes",2023,1,"28.2"
"37111","10","State Government","All sizes",2023,1,"-3.3"
"37111","10","Local Government","All sizes",2023,1,"-6.5"
"37111","10","Private","All sizes",2023,1,"1.8"
"37113","10","Total Covered","All sizes",2023,1,"18.3"
"37113","10","Federal Government","All sizes",2023,1,"15.2"
"37113","10","State Government","All sizes",2023,1,"6.2"
"37113","10","Local Government","All sizes",2023,1,"0.4"
"37113","10","Private","All sizes",2023,1,"21.9"
"37115","10","Total Covered","All sizes",2023,1,"5.7"
"37115","10","Federal Government","All sizes",2023,1,"28.6"
"37115","10","State Government","All sizes",2023,1,"0.6"
"37115","10","Local Government","All sizes",2023,1,"-8.6"
"37115","10","Private","All sizes",2023,1,"9.9"
"37117","10","Total Covered","All sizes",2023,1,"7.3"
"37117","10","Federal Government","All sizes",2023,1,"26.5"
"37117","10","State Government","All sizes",2023,1,"4.9"
"37117","10","Local Government","All sizes",2023,1,"-3.4"
"37117","10","Private","All sizes",2023,1,"9.9"
"37119","10","Total Covered","All sizes",2023,1,"10.2"
"37119","10","Federal Government","All sizes",2023,1,"12.5"
"37119","10","State Government","All sizes",2023,1,"3.0"
"37119","10","Local Government","All sizes",2023,1,"12.8"
"37119","10","Private","All sizes",2023,1,"10.0"
"37121","10","Total Covered","All sizes",2023,1,"12.0"
"37121","10","Federal Government","All sizes",2023,1,"17.6"
"37121","10","State Government","All sizes",2023,1,"2.4"
"37121","10","Local Government","All sizes",2023,1,"-11.2"
"37121","10","Private","All sizes",2023,1,"16.5"
"37123","10","Total Covered","All sizes",2023,1,"5.1"
"37123","10","Federal Government","All sizes",2023,1,"30.3"
"37123","10","State Government","All sizes",2023,1,"-15.6"
"37123","10","Local Government","All sizes",2023,1,"-8.0"
"37123","10","Private","All sizes",2023,1,"8.6"
"37125","10","Total Covered","All sizes",2023,1,"8.5"
"37125","10","Federal Government","All sizes",2023,1,"26.6"
"37125","10","State Government","All sizes",2023,1,"3.2"
"37125","10","Local Government","All sizes",2023,1,"-3.1"
"37125","10","Private","All sizes",2023,1,"9.9"
"37127","10","Total Covered","All sizes",2023,1,"10.1"
"37127","10","Federal Government","All sizes",2023,1,"19.3"
"37127","10","State Government","All sizes",2023,1,"3.3"
"37127","10","Local Government","All sizes",2023,1,"7.3"
"37127","10","Private","All sizes",2023,1,"10.8"
"37129","10","Total Covered","All sizes",2023,1,"13.9"
"37129","10","Federal Government","All sizes",2023,1,"11.4"
"37129","10","State Government","All sizes",2023,1,"3.3"
"37129","10","Local Government","All sizes",2023,1,"3.0"
"37129","10","Private","All sizes",2023,1,"15.3"
"37131","10","Total Covered","All sizes",2023,1,"2.0"
"37131","10","Federal Government","All sizes",2023,1,"15.7"
"37131","10","State Government","All sizes",2023,1,"-34.8"
"37131","10","Local Government","All sizes",2023,1,"-1.6"
"37131","10","Private","All sizes",2023,1,"3.5"
"37133","10","Total Covered","All sizes",2023,1,"12.4"
"37133","10","Federal Government","All sizes",2023,1,"23.4"
"37133","10","State Government","All sizes",2023,1,"-3.8"
"37133","10","Local Government","All sizes",2023,1,"3.3"
"37133","10","Private","All sizes",2023,1,"12.5"
"37135","10","Total Covered","All sizes",2023,1,"11.3"
"37135","10","Federal Government","All sizes",2023,1,"28.9"
"37135","10","State Government","All sizes",2023,1,"4.3"
"37135","10","Local Government","All sizes",2023,1,"4.8"
"37135","10","Private","All sizes",2023,1,"19.2"
"37137","10","Total Covered","All sizes",2023,1,"5.9"
"37137","10","Federal Government","All sizes",2023,1,"25.8"
"37137","10","State Government","All sizes",2023,1,"-7.7"
"37137","10","Local Government","All sizes",2023,1,"0.9"
"37137","10","Private","All sizes",2023,1,"9.3"
"37139","10","Total Covered","All sizes",2023,1,"6.9"
"37139","10","Federal Government","All sizes",2023,1,"5.4"
"37139","10","State Government","All sizes",2023,1,"-12.1"
"37139","10","Local Government","All sizes",2023,1,"-1.9"
"37139","10","Private","All sizes",2023,1,"11.7"
"37141","10","Total Covered","All sizes",2023,1,"8.2"
"37141","10","Federal Government","All sizes",2023,1,"23.8"
"37141","10","State Government","All sizes",2023,1,"-14.6"
"37141","10","Local Government","All sizes",2023,1,"4.3"
"37141","10","Private","All sizes",2023,1,"10.1"
"37143","10","Total Covered","All sizes",2023,1,"11.4"
"37143","10","Federal Government","All sizes",2023,1,"31.3"
"37143","10","State Government","All sizes",2023,1,"7.3"
"37143","10","Local Government","All sizes",2023,1,"-3.6"
"37143","10","Private","All sizes",2023,1,"16.9"
"37145","10","Total Covered","All sizes",2023,1,"2.9"
"37145","10","Federal Government","All sizes",2023,1,"18.1"
"37145","10","State Government","All sizes",2023,1,"1.2"
"37145","10","Local Government","All sizes",2023,1,"1.6"
"37145","10","Private","All sizes",2023,1,"3.0"
"37147","10","Total Covered","All sizes",2023,1,"9.8"
"37147","10","Federal Government","All sizes",2023,1,"21.4"
"37147","10","State Government","All sizes",2023,1,"1.9"
"37147","10","Local Government","All sizes",2023,1,"4.4"
"37147","10","Private","All sizes",2023,1,"13.2"
"37149","10","Total Covered","All sizes",2023,1,"8.8"
"37149","10","Federal Government","All sizes",2023,1,"32.1"
"37149","10","State Government","All sizes",2023,1,"0.1"
"37149","10","Local Government","All sizes",2023,1,"-8.6"
"37149","10","Private","All sizes",2023,1,"13.7"
"37151","10","Total Covered","All sizes",2023,1,"3.0"
"37151","10","Federal Government","All sizes",2023,1,"17.9"
"37151","10","State Government","All sizes",2023,1,"-5.3"
"37151","10","Local Government","All sizes",2023,1,"-4.8"
"37151","10","Private","All sizes",2023,1,"4.2"
"37153","10","Total Covered","All sizes",2023,1,"6.9"
"37153","10","Federal Government","All sizes",2023,1,"17.9"
"37153","10","State Government","All sizes",2023,1,"-9.2"
"37153","10","Local Government","All sizes",2023,1,"-7.9"
"37153","10","Private","All sizes",2023,1,"11.1"
"37155","10","Total Covered","All sizes",2023,1,"5.7"
"37155","10","Federal Government","All sizes",2023,1,"16.2"
"37155","10","State Government","All sizes",2023,1,"-0.4"
"37155","10","Local Government","All sizes",2023,1,"-4.6"
"37155","10","Private","All sizes",2023,1,"8.5"
"37157","10","Total Covered","All sizes",2023,1,"6.8"
"37157","10","Federal Government","All sizes",2023,1,"20.1"
"37157","10","State Government","All sizes",2023,1,"-1.1"
"37157","10","Local Government","All sizes",2023,1,"0.8"
"37157","10","Private","All sizes",2023,1,"7.9"
"37159","10","Total Covered","All sizes",2023,1,"13.2"
"37159","10","Federal Government","All sizes",2023,1,"23.2"
"37159","10","State Government","All sizes",2023,1,"-2.0"
"37159","10","Local Government","All sizes",2023,1,"-3.1"
"37159","10","Private","All sizes",2023,1,"14.4"
"37161","10","Total Covered","All sizes",2023,1,"5.9"
"37161","10","Federal Government","All sizes",2023,1,"18.4"
"37161","10","State Government","All sizes",2023,1,"-4.4"
"37161","10","Local Government","All sizes",2023,1,"-1.8"
"37161","10","Private","All sizes",2023,1,"7.7"
"37163","10","Total Covered","All sizes",2023,1,"4.7"
"37163","10","Federal Government","All sizes",2023,1,"16.2"
"37163","10","State Government","All sizes",2023,1,"-0.5"
"37163","10","Local Government","All sizes",2023,1,"-1.1"
"37163","10","Private","All sizes",2023,1,"6.4"
"37165","10","Total Covered","All sizes",2023,1,"11.7"
"37165","10","Federal Government","All sizes",2023,1,"27.9"
"37165","10","State Government","All sizes",2023,1,"-4.2"
"37165","10","Local Government","All sizes",2023,1,"5.4"
"37165","10","Private","All sizes",2023,1,"14.4"
"37167","10","Total Covered","All sizes",2023,1,"12.0"
"37167","10","Federal Government","All sizes",2023,1,"19.4"
"37167","10","State Government","All sizes",2023,1,"4.3"
"37167","10","Local Government","All sizes",2023,1,"1.5"
"37167","10","Private","All sizes",2023,1,"15.2"
"37169","10","Total Covered","All sizes",2023,1,"4.4"
"37169","10","Federal Government","All sizes",2023,1,"33.2"
"37169","10","State Government","All sizes",2023,1,"5.9"
"37169","10","Local Government","All sizes",2023,1,"3.7"
"37169","10","Private","All sizes",2023,1,"4.2"
"37171","10","Total Covered","All sizes",2023,1,"10.5"
"37171","10","Federal Government","All sizes",2023,1,"21.9"
"37171","10","State Government","All sizes",2023,1,"-5.6"
"37171","10","Local Government","All sizes",2023,1,"-1.6"
"37171","10","Private","All sizes",2023,1,"13.3"
"37173","10","Total Covered","All sizes",2023,1,"5.7"
"37173","10","Federal Government","All sizes",2023,1,"9.8"
"37173","10","State Government","All sizes",2023,1,"-0.1"
"37173","10","Local Government","All sizes",2023,1,"3.9"
"37173","10","Private","All sizes",2023,1,"10.3"
"37175","10","Total Covered","All sizes",2023,1,"10.7"
"37175","10","Federal Government","All sizes",2023,1,"28.1"
"37175","10","State Government","All sizes",2023,1,"3.2"
"37175","10","Local Government","All sizes",2023,1,"-4.6"
"37175","10","Private","All sizes",2023,1,"13.4"
"37177","10","Total Covered","All sizes",2023,1,"0.0"
"37177","10","Federal Government","All sizes",2023,1,"8.9"
"37177","10","State Government","All sizes",2023,1,"-1.8"
"37177","10","Local Government","All sizes",2023,1,"-16.8"
"37177","10","Private","All sizes",2023,1,"9.1"
"37179","10","Total Covered","All sizes",2023,1,"16.0"
"37179","10","Federal Government","All sizes",2023,1,"23.5"
"37179","10","State Government","All sizes",2023,1,"-0.3"
"37179","10","Local Government","All sizes",2023,1,"-8.3"
"37179","10","Private","All sizes",2023,1,"20.7"
"37181","10","Total Covered","All sizes",2023,1,"7.3"
"37181","10","Federal Government","All sizes",2023,1,"12.8"
"37181","10","State Government","All sizes",2023,1,"0.2"
"37181","10","Local Government","All sizes",2023,1,"2.1"
"37181","10","Private","All sizes",2023,1,"8.3"
"37183","10","Total Covered","All sizes",2023,1,"9.2"
"37183","10","Federal Government","All sizes",2023,1,"18.1"
"37183","10","State Government","All sizes",2023,1,"3.0"
"37183","10","Local Government","All sizes",2023,1,"-4.8"
"37183","10","Private","All sizes",2023,1,"10.3"
"37185","10","Total Covered","All sizes",2023,1,"2.4"
"37185","10","Federal Government","All sizes",2023,1,"15.1"
"37185","10","State Government","All sizes",2023,1,"-16.6"
"37185","10","Local Government","All sizes",2023,1,"-2.3"
"37185","10","Private","All sizes",2023,1,"10.4"
"37187","10","Total Covered","All sizes",2023,1,"8.5"
"37187","10","Federal Government","All sizes",2023,1,"29.6"
"37187","10","State Government","All sizes",2023,1,"-2.5"
"37187","10","Local Government","All sizes",2023,1,"-0.3"
"37187","10","Private","All sizes",2023,1,"10.7"
"37189","10","Total Covered","All sizes",2023,1,"7.8"
"37189","10","Federal Government","All sizes",2023,1,"14.7"
"37189","10","State Government","All sizes",2023,1,"6.2"
"37189","10","Local Government","All sizes",2023,1,"-2.0"
"37189","10","Private","All sizes",2023,1,"9.4"
"37191","10","Total Covered","All sizes",2023,1,"11.4"
"37191","10","Federal Government","All sizes",2023,1,"23.0"
"37191","10","State Government","All sizes",2023,1,"-2.7"
"37191","10","Local Government","All sizes",2023,1,"-4.4"
"37191","10","Private","All sizes",2023,1,"14.8"
"37193","10","Total Covered","All sizes",2023,1,"2.0"
"37193","10","Federal Government","All sizes",2023,1,"15.8"
"37193","10","State Government","All sizes",2023,1,"0.0"
"37193","10","Local Government","All sizes",2023,1,"-8.1"
"37193","10","Private","All sizes",2023,1,"3.6"
"37195","10","Total Covered","All sizes",2023,1,"7.0"
"37195","10","Federal Government","All sizes",2023,1,"15.0"
"37195","10","State Government","All sizes",2023,1,"-1.3"
"37195","10","Local Government","All sizes",2023,1,"-2.0"
"37195","10","Private","All sizes",2023,1,"8.2"
"37197","10","Total Covered","All sizes",2023,1,"8.8"
"37197","10","Federal Government","All sizes",2023,1,"23.4"
"37197","10","State Government","All sizes",2023,1,"1.5"
"37197","10","Local Government","All sizes",2023,1,"-5.9"
"37197","10","Private","All sizes",2023,1,"11.5"
"37199","10","Total Covered","All sizes",2023,1,"9.0"
"37199","10","Federal Government","All sizes",2023,1,"24.0"
"37199","10","State Government","All sizes",2023,1,"3.6"
"37199","10","Local Government","All sizes",2023,1,"-9.7"
"37199","10","Private","All sizes",2023,1,"13.4"
"37999","10","Total Covered","All sizes",2023,1,"22.1"
"37999","10","Federal Government","All sizes",2023,1,"51.6"
"37999","10","State Government","All sizes",2023,1,"91.0"
"37999","10","Local Government","All sizes",2023,1,"25.7"
"37999","10","Private","All sizes",2023,1,"21.6"
"38000","10","Total Covered","All sizes",2023,1,"13.4"
"38000","10","Federal Government","All sizes",2023,1,"15.4"
"38000","10","State Government","All sizes",2023,1,"3.0"
"38000","10","Local Government","All sizes",2023,1,"8.0"
"38000","10","Private","All sizes",2023,1,"14.5"
"38000","10",NULL,"All sizes",2023,1,"7.8"
"38001","10","Total Covered","All sizes",2023,1,"14.7"
"38001","10","Federal Government","All sizes",2023,1,"27.8"
"38001","10","State Government","All sizes",2023,1,"33.4"
"38001","10","Local Government","All sizes",2023,1,"9.7"
"38001","10","Private","All sizes",2023,1,"14.7"
"38003","10","Total Covered","All sizes",2023,1,"6.2"
"38003","10","Federal Government","All sizes",2023,1,"8.9"
"38003","10","State Government","All sizes",2023,1,"6.7"
"38003","10","Local Government","All sizes",2023,1,"4.6"
"38003","10","Private","All sizes",2023,1,"6.3"
"38005","10","Total Covered","All sizes",2023,1,"8.5"
"38005","10","Federal Government","All sizes",2023,1,"-11.5"
"38005","10","State Government","All sizes",2023,1,"107.3"
"38005","10","Local Government","All sizes",2023,1,"4.2"
"38005","10","Private","All sizes",2023,1,"24.6"
"38007","10","Total Covered","All sizes",2023,1,"22.8"
"38007","10","Federal Government","All sizes",2023,1,"52.5"
"38007","10","State Government","All sizes",2023,1,"42.7"
"38007","10","Local Government","All sizes",2023,1,"8.7"
"38007","10","Private","All sizes",2023,1,"30.5"
"38009","10","Total Covered","All sizes",2023,1,"15.7"
"38009","10","Federal Government","All sizes",2023,1,"14.2"
"38009","10","State Government","All sizes",2023,1,"2.5"
"38009","10","Local Government","All sizes",2023,1,"-0.3"
"38009","10","Private","All sizes",2023,1,"20.6"
"38011","10","Total Covered","All sizes",2023,1,"14.7"
"38011","10","Federal Government","All sizes",2023,1,"36.2"
"38011","10","State Government","All sizes",2023,1,"51.8"
"38011","10","Local Government","All sizes",2023,1,"-2.3"
"38011","10","Private","All sizes",2023,1,"17.1"
"38013","10","Total Covered","All sizes",2023,1,"17.8"
"38013","10","Federal Government","All sizes",2023,1,"3.8"
"38013","10","State Government","All sizes",2023,1,"66.8"
"38013","10","Local Government","All sizes",2023,1,"3.8"
"38013","10","Private","All sizes",2023,1,"27.6"
"38015","10","Total Covered","All sizes",2023,1,"7.4"
"38015","10","Federal Government","All sizes",2023,1,"8.3"
"38015","10","State Government","All sizes",2023,1,"-5.2"
"38015","10","Local Government","All sizes",2023,1,"11.0"
"38015","10","Private","All sizes",2023,1,"9.1"
"38017","10","Total Covered","All sizes",2023,1,"12.5"
"38017","10","Federal Government","All sizes",2023,1,"22.5"
"38017","10","State Government","All sizes",2023,1,"4.4"
"38017","10","Local Government","All sizes",2023,1,"9.3"
"38017","10","Private","All sizes",2023,1,"12.7"
"38019","10","Total Covered","All sizes",2023,1,"7.8"
"38019","10","Federal Government","All sizes",2023,1,"-2.8"
"38019","10","State Government","All sizes",2023,1,"43.8"
"38019","10","Local Government","All sizes",2023,1,"8.0"
"38019","10","Private","All sizes",2023,1,"8.0"
"38021","10","Total Covered","All sizes",2023,1,"8.5"
"38021","10","Federal Government","All sizes",2023,1,"27.9"
"38021","10","State Government","All sizes",2023,1,"35.5"
"38021","10","Local Government","All sizes",2023,1,"1.5"
