"state_name","county_name","year","qtr","total_establishments","total_employment","total_wages","avg_weekly_wage"
"Indiana","Steuben County",2023,1,"2016","32912.6666666666663333","380420476","889.11"
"Florida","Hardee County",2023,1,"1180","14716.6666666666666666","163408596","854.13"
"Kansas","Scott County",2023,1,"500","4186.6666666666666667","50841248","934.12"
"New York","Wyoming County",2023,1,"1850","24425.3333333333333333","372228382","1172.26"
"Minnesota","Nicollet County",2023,1,"1688","29533.3333333333336666","392405072","1022.07"
"Oklahoma","Adair County",2023,1,"676","8933.3333333333333334","89989762","774.88"
"New York","Schoharie County",2023,1,"1428","15598.0000000000000000","202350098","997.91"
"Vermont","Lamoille County",2023,1,"2958","25654.6666666666666667","353865398","1061.03"
"Texas","Jeff Davis County",2023,1,"180","1675.3333333333333333","16819438","772.27"
"Tennessee","Henderson County",2023,1,"1164","15818.6666666666666667","183698898","893.29"
"Wisconsin","Rock County",2023,1,"7322","134854.0000000000000000","2071803672","1181.79"
"Maryland","Queen Anne's County",2023,1,"3096","29974.0000000000000000","414731966","1064.34"
"Missouri","Shannon County",2023,1,"468","3059.9999999999999999","25452512","639.83"
"South Carolina","Marlboro County",2023,1,"668","10896.0000000000000000","148143310","1045.86"
"Illinois","Effingham County",2023,1,"2434","44459.33333333333400000000","550613221","952.67"
"Wisconsin","Vilas County",2023,1,"1870","15010.6666666666666667","158887844","814.23"
"Mississippi","Leflore County",2023,1,"1636","27742.0000000000000000","274811592","762.00"
"Minnesota","Lake County",2023,1,"744","6879.3333333333333333","89902922","1005.27"
"Maryland","Somerset County",2023,1,"876","13081.3333333333333334","186437452","1096.32"
"Kentucky","Letcher County",2023,1,"982","8682.6666666666666666","93269602","826.31"
"Texas","Hamilton County",2023,1,"548","5660.0000000000000000","62157446","844.76"
"Kansas","Saline County",2023,1,"3132","59551.3333333333333334","711438896","918.97"
"Texas","San Jacinto County",2023,1,"596","4911.3333333333333334","51024278","799.16"
"Minnesota","Koochiching County",2023,1,"856","8730.0000000000000000","130620958","1150.95"
"Mississippi","Choctaw County",2023,1,"310","4315.3333333333333334","62293278","1110.41"
"North Carolina","Lenoir County",2023,1,"2878","57598.6666666666666666","706664364","943.75"
"Tennessee","Macon County",2023,1,"796","10250.6666666666666666","106498066","799.18"
"Georgia","Barrow County",2023,1,"3318","44509.3333333333336667","576520562","996.37"
"Tennessee","Scott County",2023,1,"792","11624.6666666666666667","112077094","741.64"
"North Dakota","Wells County",2023,1,"418","2820.0000000000000000","33202738","905.69"
"Montana","Mineral County",2023,1,"386","2337.3333333333333333","22635380","744.94"
"Illinois","Ogle County",2023,1,"2030","29590.6666666666663334","443584700","1153.13"
"Pennsylvania","Erie County",2023,1,"13572","232604.6666666666666666","3043326790","1006.44"
"West Virginia","Monroe County",2023,1,"552","3856.6666666666666665","43742046","872.46"
"Tennessee","Carter County",2023,1,"1688","23637.3333333333333333","257767720","838.85"
"Missouri","Madison County",2023,1,"660","7053.3333333333333334","71170362","776.18"
"Texas","Garza County",2023,1,"362","3290.0000000000000000","39802642","930.62"
"Indiana","Starke County",2023,1,"652","8205.3333333333333334","83380098","781.67"
"Texas","Clay County",2023,1,"374","3221.3333333333333335","35816454","855.27"
"Indiana","Tippecanoe County",2023,1,"8228","184339.9999999999996667","2713037288","1132.12"
"Pennsylvania","Chester County",2023,1,"32600","494693.3333333333336666","11648963778","1811.37"
"Ohio","Medina County",2023,1,"10230","120583.9999999999996666","1716308266","1094.87"
"Illinois","Christian County",2023,1,"1434","16988.66666666666666670000","211593359","958.07"
"Texas","Menard County",2023,1,"162","717.33333333333333330000","5303989","568.77"
"Iowa","Webster County",2023,1,"2356","34488.6666666666666667","483527874","1078.45"
"Mississippi","Union County",2023,1,"1178","24315.3333333333333333","290286508","918.34"
"Virginia","Mathews County",2023,1,"568","3156.6666666666666667","29792134","725.99"
"Tennessee","Hickman County",2023,1,"748","8088.6666666666666666","96885498","921.38"
"Oregon","Coos County",2023,1,"4352","46333.3333333333340000","563844848","936.10"
"Illinois","Madison County",2023,1,"10572","205913.3333333333340000","2910802256","1087.39"
"Virginia","Falls Church city",2023,1,"2360","23785.3333333333333334","466950080","1510.14"
"Idaho","Lewis County",2023,1,"430","3200.0000000000000000","31790298","764.19"
"Oregon","Marion County",2023,1,"25964","329184.0000000000003333","5154013056","1204.38"
"Texas","Karnes County",2023,1,"826","11945.3333333333333334","221501710","1426.38"
"Texas","Lamar County",2023,1,"2714","43150.6666666666663333","592759994","1056.69"
"Virginia","Culpeper County",2023,1,"3616","32573.3333333333336667","432125354","1020.48"
"Texas","Comanche County",2023,1,"818","8776.0000000000000000","96591602","846.64"
"Kentucky","Menifee County",2023,1,"234","1874.0000000000000000","18452244","757.42"
"North Carolina","Randolph County",2023,1,"5828","84472.0000000000003333","972779640","885.85"
"Kentucky","Oldham County",2023,1,"4574","32955.3333333333336666","489632774","1142.88"
"North Carolina","Gaston County",2023,1,"11020","153990.6666666666663333","2003136750","1000.63"
"Georgia","Gwinnett County",2023,1,"66974","751968.0000000000000000","12617212900","1290.69"
"Massachusetts","Worcester County",2023,1,"58340","641055.66666666666666670000","11364589784","1363.69"
"Idaho","Bonner County",2023,1,"4562","30986.6666666666663333","363630282","902.70"
"Texas","Uvalde County",2023,1,"1420","19136.0000000000000000","218404884","877.95"
"Nebraska","Valley County",2023,1,"482","3396.6666666666666667","33758260","764.51"
"Oklahoma","Rogers County",2023,1,"4396","59413.3333333333336667","812671338","1052.17"
"New Hampshire","Coos County",2023,1,"2020","21110.66666666666666670000","270916065","987.16"
"Nebraska","Garden County",2023,1,"152","1026.6666666666666666","10629288","796.40"
"Mississippi","Pontotoc County",2023,1,"1098","23482.6666666666666667","241808868","792.10"
"North Carolina","Stokes County",2023,1,"1664","14811.3333333333333334","144398410","749.94"
"South Carolina","Greenville County",2023,1,"37642","578036.6666666666656667","8854299888","1178.30"
"Pennsylvania","Mercer County",2023,1,"5700","84689.9999999999996667","1135515882","1031.38"
"Oklahoma","Logan County",2023,1,"1758","16518.0000000000000000","174055612","810.56"
"Missouri","Miller County",2023,1,"1470","15775.3333333333333333","160375858","782.02"
"Washington","Pierce County",2023,1,"42488","651850.6666666666666666","10915863462","1288.15"
"Tennessee","Giles County",2023,1,"1388","20469.3333333333333334","250669540","942.01"
"Kansas","Cloud County",2023,1,"598","6238.6666666666666667","60541532","746.48"
"New York","Schenectady County",2023,1,"7018","113794.0000000000000000","1970977742","1332.35"
"Texas","Nolan County",2023,1,"858","12202.0000000000000001","169298608","1067.28"
"Oklahoma","Lincoln County",2023,1,"1508","14679.3333333333333333","175068722","917.40"
"Indiana","Johnson County",2023,1,"8034","126160.0000000000003333","1549437606","944.73"
"Georgia","DeKalb County",2023,1,"47038","615552.0000000000003333","11648854450","1455.71"
"Nebraska","Thurston County",2023,1,"318","6395.3333333333333333","90071072","1083.37"
"Oregon","Wheeler County",2023,1,"152","704.6666666666666666","7362696","803.73"
"New York","Cattaraugus County",2023,1,"3532","55579.3333333333340000","718645728","994.62"
"Louisiana","St. Mary Parish",2023,1,"2880","41421.9999999999999999","618535528","1148.66"
"Pennsylvania","Northampton County",2023,1,"13950","240034.6666666666660000","3529020928","1130.93"
"Georgia","Camden County",2023,1,"2374","31032.6666666666663333","423326696","1049.33"
"West Virginia","Gilmer County",2023,1,"318","3541.3333333333333334","38575540","837.92"
"Texas","Edwards County",2023,1,"154","1196.6666666666666667","11899352","764.90"
"Illinois","Menard County",2023,1,"432","3320.6666666666666667","33538574","776.92"
"Wisconsin","Fond du Lac County",2023,1,"4832","89674.6666666666663334","1300131582","1115.26"
"Illinois","Shelby County",2023,1,"944","9460.6666666666666667","107294640","872.39"
"Nevada","Lincoln County",2023,1,"260","2576.6666666666666666","29193038","871.52"
"West Virginia","Clay County",2023,1,"362","3204.6666666666666667","34672830","832.27"
"Georgia","Twiggs County",2023,1,"248","3733.3333333333333334","39208690","807.87"
"Kentucky","Hickman County",2023,1,"218","1526.00000000000000000000","15183540","765.38"
"Illinois","Franklin County",2023,1,"1420","17519.9999999999999999","185727702","815.45"
"Georgia","Talbot County",2023,1,"194","1596.0000000000000001","18015374","868.29"
"Ohio","Greene County",2023,1,"8192","154620.6666666666666667","2748444050","1367.34"
"Louisiana","Ouachita Parish",2023,1,"10464","138884.6666666666666667","1676990926","928.82"
"Ohio","Muskingum County",2023,1,"3930","68824.6666666666663333","888583454","993.14"
"Texas","Kaufman County",2023,1,"5172","80090.6666666666666666","1054960440","1013.24"
"New York","St. Lawrence County",2023,1,"4236","68706.0000000000003333","1010967018","1131.88"
"New Mexico","Lincoln County",2023,1,"1768","13344.6666666666666666","130363662","751.46"
"Wisconsin","Sauk County",2023,1,"4194","68627.9999999999996667","835430036","936.41"
"Iowa","Carroll County",2023,1,"1944","21592.0000000000000000","259024570","922.79"
"Minnesota","Rock County",2023,1,"654","7013.9999999999999999","91868790","1007.53"
"Minnesota","Freeborn County",2023,1,"1668","23264.0000000000000000","287887460","951.91"
"Idaho","Madison County",2023,1,"2956","33805.3333333333333333","325472508","740.60"
"West Virginia","Tyler County",2023,1,"328","3812.0000000000000000","54213822","1093.99"
"Iowa","Jones County",2023,1,"1314","11964.6666666666666667","135975890","874.21"
"Texas","Leon County",2023,1,"868","10798.0000000000000000","181502174","1292.99"
"Texas","Grayson County",2023,1,"6464","100532.6666666666660000","1401700658","1072.52"
"Kansas","Wabaunsee County",2023,1,"384","2788.6666666666666666","27027858","745.54"
"Georgia","Brantley County",2023,1,"532","5309.3333333333333334","59907824","867.96"
"Idaho","Power County",2023,1,"540","7167.3333333333333334","88015246","944.62"
"Nebraska","Colfax County",2023,1,"632","10198.6666666666666666","136158956","1026.97"
"Wisconsin","Waukesha County",2023,1,"27002","485955.3333333333330000","8520755678","1348.77"
"Nebraska","Sheridan County",2023,1,"460","3406.0000000000000000","32701052","738.54"
"Minnesota","Mahnomen County",2023,1,"242","3407.9999999999999999","38478526","868.51"
"Nebraska","Merrick County",2023,1,"550","4543.3333333333333334","52891928","895.51"
"Missouri","Mississippi County",2023,1,"832","6088.6666666666666665","59230258","748.30"
"Louisiana","Bossier Parish",2023,1,"7084","89842.6666666666660000","1145079694","980.41"
"New York","Genesee County",2023,1,"3028","44822.6666666666663333","625064114","1072.71"
"Indiana","Newton County",2023,1,"578","6344.0000000000000000","72882822","883.73"
"Georgia","Coweta County",2023,1,"7250","95456.6666666666666667","1214786424","978.93"
"New York","Sullivan County",2023,1,"4538","58066.0000000000003334","829812096","1099.30"
"Indiana","Dubois County",2023,1,"2728","54789.3333333333340000","703561874","987.79"
"Ohio","Darke County",2023,1,"2746","36455.3333333333336667","446016280","941.12"
"North Dakota","Bowman County",2023,1,"380","2632.0000000000000001","32758224","957.39"
"North Carolina","Rutherford County",2023,1,"2946","36668.6666666666666667","419592418","880.22"
"Tennessee","Moore County",2023,1,"186","4892.6666666666666666","70078562","1101.78"
"Texas","Childress County",2023,1,"490","5598.6666666666666666","80376652","1104.34"
"Indiana","Delaware County",2023,1,"4624","87971.3333333333340000","1106592704","967.62"
"Nebraska","Garfield County",2023,1,"224","1501.3333333333333334","14223842","728.78"
"Pennsylvania","Elk County",2023,1,"1954","26587.3333333333333334","338294362","978.76"
"Mississippi","Humphreys County",2023,1,"354","3932.0000000000000001","36119366","706.62"
"Kansas","Brown County",2023,1,"664","8722.6666666666666667","104503990","921.60"
"Texas","Eastland County",2023,1,"1070","12075.3333333333333334","152100330","968.92"
"Kentucky","McLean County",2023,1,"480","3538.0000000000000000","36503474","793.66"
"Iowa","Mahaska County",2023,1,"1266","15280.6666666666666666","222488142","1120.01"
"North Dakota","Slope County",2023,1,"26","148.00000000000000000000","1584160","823.37"
"Missouri","Barton County",2023,1,"664","6968.0000000000000000","72919462","804.99"
"Pennsylvania","Cambria County",2023,1,"6678","94079.3333333333336666","1095414890","895.66"
"West Virginia","Ohio County",2023,1,"3234","52828.0000000000000000","701868798","1021.99"
"West Virginia","Lewis County",2023,1,"1022","10716.6666666666666667","131405642","943.22"
"North Carolina","Henderson County",2023,1,"7876","82637.9999999999996667","1082884146","1008.00"
"Texas","Harris County",2023,1,"252778","4790582.000000000001","114764415116","1842.79"
"Montana","Lincoln County",2023,1,"1880","11635.9999999999999999","123839312","818.67"
"Montana","Pondera County",2023,1,"488","3261.3333333333333334","34218346","807.09"
"Iowa","Clinton County",2023,1,"2928","38472.0000000000000000","496380106","992.49"
"Michigan","Isabella County",2023,1,"2934","44369.99999999999966670000","529487919","917.96"
"Michigan","Saginaw County",2023,1,"8590","155387.3333333333336667","2355638044","1166.14"
"West Virginia","Braxton County",2023,1,"720","7210.0000000000000001","76739830","818.73"
"New York","Broome County",2023,1,"8772","160550.6666666666660000","2410977872","1155.15"
"Virginia","Campbell County",2023,1,"4744","35840.6666666666666667","505203056","1084.29"
"Virginia","Franklin County",2023,1,"3752","30389.3333333333336666","339366664","859.02"
"Montana","Sweet Grass County",2023,1,"526","3157.3333333333333334","53317982","1299.00"
"Virginia","Floyd County",2023,1,"1240","6954.6666666666666667","65275602","721.99"
"Indiana","Knox County",2023,1,"1876","34467.3333333333336666","422499822","942.92"
"Iowa","Palo Alto County",2023,1,"660","6921.3333333333333334","80915462","899.29"
"Illinois","McHenry County",2023,1,"15560","185475.9999999999996666","2482950980","1029.76"
"Texas","Galveston County",2023,1,"13998","244367.3333333333336667","3817153190","1201.58"
"Ohio","Union County",2023,1,"3046","66804.0000000000000000","1073648656","1236.28"
"Georgia","Effingham County",2023,1,"2178","24414.6666666666666667","310369346","977.88"
"Nebraska","Cherry County",2023,1,"604","4250.0000000000000000","40593152","734.72"
"Michigan","Shiawassee County",2023,1,"2470","30292.0000000000000001","381615792","969.07"
